dataset,setting,learner,method,T,K,repeat,c,delta,target_mean,r_eg,boundary_ratio,B,expected_exploration_per_arm,expected_non_target_exploratory_pulls,cost,C,nK,target_cost,non_target_cost,target_budget_fraction,non_target_budget_fraction,normalized_cost,cost_over_sqrt_TKlogT,H,T0,xi,non_target_online_pulls,greedy_non_target_pulls,exploratory_non_target_pulls,success,individual_exploration_bound,all_greedy_target,online_ratio,allocation_json,online_counts_json,exploratory_counts_json,means_json,seed,trajectory_seconds,status
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,41,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,44,0,44,1,1,1,0.999995554575317,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[1, 7, 7, 7, 5, 2, 6, 4, 5, 9897773]","[1, 7, 7, 7, 5, 2, 6, 4, 5, 2]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",2577711871,0.11251600000832696,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,42,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,43,0,43,1,1,1,0.9999956556076961,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[10, 5, 4, 1, 6, 7, 0, 5, 5, 9897774]","[10, 5, 4, 1, 6, 7, 0, 5, 5, 4]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",918714379,0.12795966600242537,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,43,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,28,0,28,1,1,1,0.9999971710933835,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[2, 1, 2, 2, 2, 4, 4, 5, 6, 9897789]","[2, 1, 2, 2, 2, 4, 4, 5, 6, 2]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",2790174821,0.11717437500192318,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,44,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,38,0,38,1,1,1,0.999996160769592,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[3, 3, 4, 2, 3, 5, 7, 5, 6, 9897779]","[3, 3, 4, 2, 3, 5, 7, 5, 6, 2]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",3483195591,0.11222650000127032,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,45,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,41,0,41,1,1,1,0.9999958576724545,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[5, 6, 6, 4, 4, 3, 6, 4, 3, 9897776]","[5, 6, 6, 4, 4, 3, 6, 4, 3, 8]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",2057107338,0.11338325000542682,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,46,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,37,0,37,1,1,1,0.9999962618019711,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[1, 1, 3, 3, 8, 3, 4, 6, 8, 9897780]","[1, 1, 3, 3, 8, 3, 4, 6, 8, 6]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",3296353139,0.11362929099414032,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,47,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,41,0,41,1,1,1,0.9999958576724545,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[3, 4, 5, 8, 2, 9, 1, 4, 5, 9897776]","[3, 4, 5, 8, 2, 9, 1, 4, 5, 1]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",3037573781,0.11311704199761152,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,48,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,41,0,41,1,1,1,0.9999958576724545,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[1, 5, 3, 5, 3, 7, 6, 6, 5, 9897776]","[1, 5, 3, 5, 3, 7, 6, 6, 5, 1]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",290884766,0.11368841701187193,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,10000000,10,49,1.0,0.05,0.00031696150838229887,0.005108815909777921,0.06204206884332169,29,14.766343111891597,41.252131848398776,102183,102183,51090,51090,51093,0.49998532045447874,0.5000146795455213,1.0000653948445157,2.5451992387371587,9897817,102183,261,50,0,50,1,1,1,0.999994948381042,"[5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 5677, 51090]","[4, 4, 7, 6, 4, 4, 7, 5, 9, 9897767]","[4, 4, 7, 6, 4, 4, 7, 5, 9, 5]","[0.2, 0.275, 0.35000000000000003, 0.42500000000000004, 0.5, 0.5750000000000001, 0.6500000000000001, 0.7250000000000001, 0.8, 0.00031696150838229887]",1218093362,0.110604458997841,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,0,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,33,0,33,1,1,1,0.9996277075812274,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[1, 4, 4, 5, 3, 3, 0, 6, 2, 1, 2, 2, 0, 0, 88607]","[1, 4, 4, 5, 3, 3, 0, 6, 2, 1, 2, 2, 0, 0, 0]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",1604053704,0.001421374996425584,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,1,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,32,0,32,1,1,1,0.9996389891696751,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[4, 2, 3, 0, 2, 1, 2, 1, 3, 2, 3, 4, 1, 4, 88608]","[4, 2, 3, 0, 2, 1, 2, 1, 3, 2, 3, 4, 1, 4, 2]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",3219775680,0.0013911249989178032,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,2,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,21,0,21,1,1,1,0.9997630866425993,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[0, 1, 2, 2, 1, 1, 2, 1, 2, 2, 3, 1, 2, 1, 88619]","[0, 1, 2, 2, 1, 1, 2, 1, 2, 2, 3, 1, 2, 1, 1]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",485568765,0.0013717080000787973,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,3,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,36,0,36,1,1,1,0.9995938628158845,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[4, 0, 2, 2, 3, 3, 4, 2, 5, 5, 3, 0, 3, 0, 88604]","[4, 0, 2, 2, 3, 3, 4, 2, 5, 5, 3, 0, 3, 0, 2]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",544473218,0.0013769590004812926,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,4,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,25,0,25,1,1,1,0.9997179602888087,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[1, 2, 3, 3, 0, 4, 0, 2, 3, 1, 0, 2, 1, 3, 88615]","[1, 2, 3, 3, 0, 4, 0, 2, 3, 1, 0, 2, 1, 3, 5]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",82951568,0.001316207999479957,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,5,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,32,0,32,1,1,1,0.9996389891696751,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[1, 1, 0, 2, 3, 4, 5, 6, 2, 3, 3, 1, 0, 1, 88608]","[1, 1, 0, 2, 3, 4, 5, 6, 2, 3, 3, 1, 0, 1, 2]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",2132176851,0.0013028329994995147,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,6,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,38,0,38,1,1,1,0.9995712996389892,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[4, 1, 2, 2, 6, 4, 3, 3, 5, 2, 2, 2, 2, 0, 88602]","[4, 1, 2, 2, 6, 4, 3, 3, 5, 2, 2, 2, 2, 0, 2]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",3744789244,0.0013419169990811497,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,7,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,24,0,24,1,1,1,0.9997292418772563,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[2, 1, 2, 0, 6, 5, 2, 0, 1, 0, 0, 2, 2, 1, 88616]","[2, 1, 2, 0, 6, 5, 2, 0, 1, 0, 0, 2, 2, 1, 1]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",2784440055,0.0013717919937334955,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,8,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,37,0,37,1,1,1,0.9995825812274368,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[1, 4, 4, 2, 3, 1, 4, 2, 3, 3, 1, 1, 1, 7, 88603]","[1, 4, 4, 2, 3, 1, 4, 2, 3, 3, 1, 1, 1, 7, 5]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",2741679251,0.0013706250028917566,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,9,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,39,0,39,1,1,1,0.9995600180505415,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[1, 2, 4, 3, 2, 3, 1, 3, 4, 7, 2, 3, 2, 2, 88601]","[1, 2, 4, 3, 2, 3, 1, 3, 4, 7, 2, 3, 2, 2, 1]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",4165619542,0.0014060000103199854,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,10,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,24,0,24,1,1,1,0.9997292418772563,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[3, 1, 1, 2, 3, 1, 0, 1, 5, 2, 2, 0, 2, 1, 88616]","[3, 1, 1, 2, 3, 1, 0, 1, 5, 2, 2, 0, 2, 1, 4]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",1581631653,0.0013176670036045834,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,11,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,35,0,35,1,1,1,0.9996051444043321,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[4, 3, 5, 3, 3, 0, 4, 2, 0, 2, 0, 5, 0, 4, 88605]","[4, 3, 5, 3, 3, 0, 4, 2, 0, 2, 0, 5, 0, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",3119512762,0.0013042089994996786,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,12,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,38,0,38,1,1,1,0.9995712996389892,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[2, 4, 0, 5, 1, 5, 2, 0, 1, 3, 4, 3, 3, 5, 88602]","[2, 4, 0, 5, 1, 5, 2, 0, 1, 3, 4, 3, 3, 5, 1]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",2156612132,0.0012985829962417483,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,13,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,34,0,34,1,1,1,0.9996164259927798,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[1, 2, 0, 2, 3, 2, 1, 5, 6, 5, 2, 2, 1, 2, 88606]","[1, 2, 0, 2, 3, 2, 1, 5, 6, 5, 2, 2, 1, 2, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",929792503,0.0013277920079417527,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,14,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,30,0,30,1,1,1,0.9996615523465704,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[4, 2, 2, 4, 2, 2, 1, 1, 1, 3, 2, 1, 2, 3, 88610]","[4, 2, 2, 4, 2, 2, 1, 1, 1, 3, 2, 1, 2, 3, 5]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",4053138013,0.001368000012007542,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,15,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,35,0,35,1,1,1,0.9996051444043321,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[1, 4, 0, 2, 4, 2, 2, 2, 4, 4, 3, 3, 0, 4, 88605]","[1, 4, 0, 2, 4, 2, 2, 2, 4, 4, 3, 3, 0, 4, 3]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",1586675043,0.0014295000000856817,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,16,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,34,0,34,1,1,1,0.9996164259927798,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[4, 1, 5, 2, 2, 3, 2, 2, 1, 3, 3, 3, 2, 1, 88606]","[4, 1, 5, 2, 2, 3, 2, 2, 1, 3, 3, 3, 2, 1, 1]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",629253570,0.0013838340091751888,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,15,17,1.0,0.05,0.004928811882705189,0.05674504383644443,0.08685889638065036,23,9.771917136634436,30.450458629471893,11360,11360,5676,5676,5684,0.49964788732394366,0.5003521126760564,1.0009684751273427,2.733630776624668,88640,11360,322,32,0,32,1,1,1,0.9996389891696751,"[406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406, 5676]","[2, 2, 2, 4, 5, 2, 3, 3, 2, 1, 2, 3, 0, 1, 88608]","[2, 2, 2, 4, 5, 2, 3, 3, 2, 1, 2, 3, 0, 1, 0]","[0.2, 0.24615384615384617, 0.2923076923076923, 0.3384615384615385, 0.3846153846153847, 0.4307692307692308, 0.476923076923077, 0.5230769230769232, 0.5692307692307693, 0.6153846153846154, 0.6615384615384616, 0.7076923076923078, 0.753846153846154, 0.8, 0.004928811882705189]",3932130103,0.0013037919998168945,simulated
